iso3,hazard,rp,gdp_pc_pp,pop,urbanization_rate,prepare_scaleup,ew,finance_pre,borrowing_ability,avg_prod_k,tau_tax,reconstruction_share_sigma_h,pov_rate_2.15,rho,max_increased_spending,shareable,income_elasticity_eta,dk_ctry,fa,error_incl,error_excl,max_aid,need,aid,unif_aid,delta_tax_pub
AGO,Earthquake,10.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,2.1994969794763084,0.00016900573282032,3.7089471772207424e-05,0.21941979612180368,131.96477215283704,0.13650030423064952,0.034229984351483875,202.53741562646155,0.00029363880741478296
AGO,Earthquake,25.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,5.418291967305533,0.00041633264928916003,9.138967353077663e-05,0.21941979612180368,131.96477215283704,0.33625802119707676,0.08432293882794448,202.5374156264616,0.0007233566612505695
AGO,Earthquake,50.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,10.913974909253927,0.0008386118938704601,0.00018416249163426534,0.21941979612180368,131.96477215283704,0.677318909450602,0.16985028569813546,202.53741562646152,0.0014570452273461323
AGO,Earthquake,100.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,21.81855728686066,0.0016765020810466601,0.0003684754947548089,0.21941979612180368,131.96477215283704,1.3540549204297272,0.3395543987875752,202.5374156264616,0.0029128365262635265
AGO,Earthquake,250.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,54.47611155653491,0.00418585487532946,0.0009223201215175167,0.21941979612180368,131.96477215283704,3.380775636500311,0.8477922286366535,202.53741562646155,0.007272708523502609
AGO,Earthquake,500.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,101.58481748282342,0.007805610411063221,0.00172617932833836,0.21941979612180368,131.96477215283704,6.304331681747252,1.5809281600437473,202.5374156264616,0.013561848429638168
AGO,Earthquake,1000.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,151.82286878293357,0.011665819701944441,0.002589925383155754,0.21941979612180368,131.96477215283704,9.42209422036756,2.3627649735960854,202.53741562646158,0.02026876442373032
AGO,Earthquake,2500.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,257.03559489608676,0.01975019264934904,0.0044208968081299715,0.21941979612180368,131.96477215283704,15.951573122766554,4.000152977323894,202.53741562646164,0.034314948487179385
AGO,Earthquake,5000.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,381.46416766034076,0.0293110796703512,0.0066256356600776604,0.21941979612180368,131.96477215283704,23.67358328954092,5.936590325654251,202.5374156264616,0.0509265001536511
AGO,Flood,10.0,5906.115676770329,35588987.0,0.68081,0.5611604077563926,0.5535284709605425,0.6770833333333334,0.446875,0.1718626068564378,0.1680934469756413,0.2115175515296616,0.311220062314,0.06,0.05,0.8,1.5,11.780791472306301,0.00076251079249588,0.00016743763563436214,0.21941979612180368,131.96477215283704,0.5476759741000318,0.13733991384700792,180.11537042965853,0.0015727675875935572
